epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
46,64-128,0.9398,0.9488,0.0242,0.9351,1743,1638,1156
46,128-9999,0.9514,0.9551,0.0118,0.9502,144,137,170
47,0-8,0.7253,0.6793,0.0322,0.2766,6382,4629,31278
47,8-16,0.861,0.7596,0.0151,0.5566,10958,9435,47103
47,16-32,0.8916,0.8326,0.0137,0.769,13434,11978,29246
47,32-64,0.9313,0.9096,0.0178,0.894,6098,5679,6587
47,64-128,0.9409,0.9484,0.0233,0.9368,1743,1640,1158
47,128-9999,0.9514,0.9544,0.0128,0.9468,144,137,156
48,0-8,0.7195,0.6802,0.0324,0.2737,6382,4592,30241
48,8-16,0.8612,0.7591,0.0149,0.5508,10958,9437,47495
48,16-32,0.8944,0.833,0.0139,0.7676,13434,12016,29762
48,32-64,0.9311,0.9093,0.0171,0.894,6098,5678,6605
48,64-128,0.9403,0.9498,0.0243,0.9365,1743,1639,1072
48,128-9999,0.9514,0.9569,0.0123,0.9502,144,137,162
49,0-8,0.7178,0.6812,0.0324,0.272,6382,4581,30570
49,8-16,0.8595,0.7601,0.0151,0.5508,10958,9418,47308
49,16-32,0.8934,0.8333,0.0139,0.7705,13434,12002,29501
49,32-64,0.9316,0.9098,0.0169,0.894,6098,5681,6758
49,64-128,0.9421,0.9495,0.0249,0.9355,1743,1642,1123
49,128-9999,0.9514,0.9567,0.0139,0.9502,144,137,144
