epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
32,0-8,0.6496,0.6659,0.0523,0.1919,6382,4146,31913
32,8-16,0.7897,0.7405,0.0239,0.3503,10958,8654,47709
32,16-32,0.8615,0.8204,0.0156,0.644,13434,11574,31158
32,32-64,0.9296,0.9022,0.0079,0.8428,6098,5669,10694
32,64-128,0.9552,0.9402,0.0114,0.9048,1743,1665,2366
32,128-9999,0.9583,0.9426,0.0078,0.8838,144,138,383
33,0-8,0.6467,0.6611,0.0604,0.1824,6382,4127,28620
33,8-16,0.7947,0.7394,0.0228,0.3557,10958,8708,49079
33,16-32,0.867,0.8196,0.0146,0.6494,13434,11647,33122
33,32-64,0.9287,0.9029,0.0086,0.8374,6098,5663,10063
33,64-128,0.9507,0.9412,0.0079,0.9033,1743,1657,2269
33,128-9999,0.9653,0.9387,0.0036,0.8867,144,139,557
34,0-8,0.6471,0.663,0.0546,0.1784,6382,4130,29411
34,8-16,0.7959,0.7408,0.0216,0.3594,10958,8722,49437
34,16-32,0.8647,0.8211,0.0146,0.6724,13434,11617,32113
34,32-64,0.9306,0.9007,0.0089,0.855,6098,5675,9834
34,64-128,0.9593,0.9402,0.0107,0.8897,1743,1672,2346
34,128-9999,0.9722,0.9432,0.0065,0.8657,144,140,461
35,0-8,0.6459,0.6635,0.0559,0.1919,6382,4122,30692
35,8-16,0.7965,0.7396,0.0229,0.3721,10958,8728,48326
35,16-32,0.8664,0.8204,0.0142,0.6655,13434,11639,32240
35,32-64,0.9311,0.9017,0.0101,0.853,6098,5678,9902
35,64-128,0.953,0.9417,0.0116,0.9004,1743,1661,2323
35,128-9999,0.9722,0.9429,0.0056,0.8828,144,140,531
36,0-8,0.6503,0.667,0.0552,0.1919,6382,4150,30760
36,8-16,0.7932,0.7426,0.0215,0.3811,10958,8692,47972
36,16-32,0.8645,0.8216,0.0144,0.6704,13434,11614,32019
36,32-64,0.9319,0.9028,0.0087,0.855,6098,5683,10351
