epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
27,0-8,0.6467,0.6684,0.0476,0.2095,6382,4127,26788
27,8-16,0.8163,0.7463,0.0205,0.4243,10958,8945,48779
27,16-32,0.8722,0.8209,0.0142,0.6406,13434,11717,36549
27,32-64,0.93,0.9044,0.0099,0.855,6098,5671,10154
27,64-128,0.9507,0.9441,0.011,0.9287,1743,1657,1810
27,128-9999,0.9722,0.9511,0.0,0.9263,144,140,308
28,0-8,0.6573,0.6646,0.0503,0.2295,6382,4195,28962
28,8-16,0.813,0.7403,0.0186,0.4397,10958,8909,47415
28,16-32,0.8671,0.8221,0.0131,0.6372,13434,11649,34272
28,32-64,0.9293,0.9062,0.0103,0.8418,6098,5667,10243
28,64-128,0.953,0.9445,0.0082,0.9019,1743,1661,1962
28,128-9999,0.9722,0.9483,0.0045,0.8984,144,140,446
29,0-8,0.6487,0.667,0.0429,0.2147,6382,4140,27100
29,8-16,0.8151,0.7452,0.0196,0.4456,10958,8932,48684
29,16-32,0.8733,0.8232,0.0134,0.6773,13434,11732,34513
29,32-64,0.9308,0.9053,0.0108,0.8579,6098,5676,9661
29,64-128,0.9541,0.9445,0.0085,0.9111,1743,1663,1893
29,128-9999,0.9514,0.9531,0.0026,0.9097,144,137,386
30,0-8,0.6661,0.6713,0.0466,0.2268,6382,4251,30643
30,8-16,0.8116,0.7464,0.0194,0.4321,10958,8894,46122
30,16-32,0.8694,0.8224,0.0141,0.6494,13434,11680,33185
30,32-64,0.9267,0.9063,0.0105,0.8491,6098,5651,9911
30,64-128,0.9507,0.9462,0.0096,0.916,1743,1657,1875
30,128-9999,0.9514,0.9529,0.0,0.9165,144,137,291
31,0-8,0.6579,0.6666,0.0421,0.2268,6382,4199,28798
31,8-16,0.8136,0.7438,0.0189,0.4397,10958,8915,48216
31,16-32,0.8723,0.8216,0.0145,0.6533,13434,11719,33097
31,32-64,0.928,0.9038,0.0103,0.8457,6098,5659,9838
31,64-128,0.9443,0.9435,0.0139,0.9131,1743,1646,1805
31,128-9999,0.9653,0.954,0.0055,0.918,144,139,361
32,0-8,0.6606,0.6693,0.0442,0.2394,6382,4216,28727
32,8-16,0.8097,0.7446,0.0182,0.4629,10958,8873,48769
32,16-32,0.8675,0.8223,0.0144,0.6758,13434,11654,33085
32,32-64,0.9237,0.9058,0.0112,0.8599,6098,5633,9584
32,64-128,0.9461,0.9452,0.0103,0.9155,1743,1649,1941
32,128-9999,0.9583,0.9521,0.0027,0.9192,144,138,364
33,0-8,0.6449,0.6631,0.0407,0.2323,6382,4116,25495
33,8-16,0.8161,0.7428,0.0195,0.4648,10958,8943,47394
33,16-32,0.8753,0.8206,0.0126,0.6826,13434,11759,35291
33,32-64,0.9288,0.9028,0.0103,0.8603,6098,5664,10409
33,64-128,0.9518,0.9432,0.0115,0.9106,1743,1659,1998
33,128-9999,0.9444,0.9531,0.0096,0.9275,144,136,418
34,0-8,0.6536,0.6697,0.0412,0.224,6382,4171,26633
34,8-16,0.8149,0.7442,0.0198,0.4504,10958,8930,46825
34,16-32,0.8733,0.8214,0.0129,0.6807,13434,11732,35313
34,32-64,0.929,0.9032,0.0124,0.855,6098,5665,10506
34,64-128,0.9524,0.943,0.0087,0.9087,1743,1660,2061
34,128-9999,0.9653,0.9496,0.0053,0.9165,144,139,377
35,0-8,0.6528,0.6684,0.0452,0.231,6382,4166,26614
35,8-16,0.815,0.745,0.02,0.4629,10958,8931,47725
35,16-32,0.8758,0.8214,0.0134,0.6895,13434,11765,36531
35,32-64,0.9226,0.9055,0.0132,0.8652,6098,5626,9465
35,64-128,0.9507,0.9459,0.0103,0.9214,1743,1657,1747
35,128-9999,0.9653,0.952,0.0068,0.9228,144,139,295
36,0-8,0.6562,0.6662,0.0415,0.2323,6382,4188,27998
36,8-16,0.8193,0.7444,0.02,0.4534,10958,8978,49137
36,16-32,0.8729,0.8222,0.0141,0.6724,13434,11726,33374
36,32-64,0.9201,0.905,0.0138,0.8696,6098,5611,8688
36,64-128,0.9421,0.9447,0.0154,0.9258,1743,1642,1626
36,128-9999,0.9653,0.9561,0.0067,0.9326,144,139,300
37,0-8,0.6662,0.6707,0.0435,0.2147,6382,4252,29222
37,8-16,0.8158,0.7459,0.0197,0.4377,10958,8940,47100
37,16-32,0.8721,0.8226,0.0132,0.6724,13434,11716,33909
37,32-64,0.9255,0.9063,0.0123,0.8682,6098,5644,9384
37,64-128,0.9426,0.9453,0.0145,0.9273,1743,1643,1584
37,128-9999,0.9722,0.9533,0.0042,0.9331,144,140,237
38,0-8,0.6652,0.6682,0.042,0.231,6382,4245,28462
38,8-16,0.8147,0.7428,0.0195,0.4551,10958,8928,47103
38,16-32,0.8727,0.8229,0.0138,0.686,13434,11724,33791
38,32-64,0.9277,0.9055,0.0117,0.8716,6098,5657,9657
38,64-128,0.9472,0.9447,0.0111,0.9282,1743,1651,1711
38,128-9999,0.9722,0.9538,0.0105,0.936,144,140,285
39,0-8,0.6711,0.6675,0.0437,0.22,6382,4283,29844
39,8-16,0.8179,0.7449,0.0196,0.4514,10958,8963,47205
39,16-32,0.8707,0.8218,0.0139,0.6704,13434,11697,32413
39,32-64,0.9241,0.9056,0.013,0.8608,6098,5635,9176
39,64-128,0.9443,0.9458,0.0146,0.9204,1743,1646,1714
39,128-9999,0.9722,0.955,0.003,0.9304,144,140,330
40,0-8,0.6703,0.6691,0.0425,0.2366,6382,4278,30412
40,8-16,0.8193,0.744,0.0196,0.4668,10958,8978,48129
40,16-32,0.8714,0.8223,0.0142,0.6909,13434,11706,32186
40,32-64,0.9213,0.9049,0.0141,0.8687,6098,5618,8852
40,64-128,0.9455,0.9459,0.0165,0.9263,1743,1648,1635
40,128-9999,0.9722,0.9578,0.012,0.9375,144,140,332
41,0-8,0.6666,0.6693,0.0456,0.2302,6382,4254,29751
41,8-16,0.8183,0.7445,0.0197,0.457,10958,8967,47547
41,16-32,0.8734,0.8222,0.0148,0.6807,13434,11733,33042
41,32-64,0.9213,0.9046,0.0141,0.8652,6098,5618,8788
41,64-128,0.9426,0.9448,0.0189,0.9204,1743,1643,1641
41,128-9999,0.9722,0.9555,0.0058,0.9248,144,140,345
42,0-8,0.6656,0.6643,0.0433,0.2275,6382,4248,28907
42,8-16,0.8193,0.7431,0.0193,0.457,10958,8978,47658
42,16-32,0.8714,0.8219,0.0137,0.6875,13434,11707,33147
42,32-64,0.9208,0.9038,0.0143,0.875,6098,5615,8556
42,64-128,0.9398,0.9444,0.0181,0.9263,1743,1638,1439
42,128-9999,0.9653,0.9539,0.0,0.9385,144,139,266
43,0-8,0.6688,0.6685,0.0443,0.2213,6382,4268,29508
43,8-16,0.8155,0.7439,0.0187,0.4609,10958,8936,47803
43,16-32,0.8711,0.8214,0.0142,0.6902,13434,11702,32749
43,32-64,0.9214,0.9045,0.0132,0.8789,6098,5619,8716
43,64-128,0.938,0.9446,0.0168,0.9346,1743,1635,1426
43,128-9999,0.9653,0.9553,0.0041,0.938,144,139,241
44,0-8,0.6653,0.6674,0.0434,0.2233,6382,4246,29208
44,8-16,0.8158,0.7443,0.0187,0.4609,10958,8939,47307
44,16-32,0.872,0.8229,0.014,0.6895,13434,11715,32936
44,32-64,0.9195,0.905,0.0153,0.8687,6098,5607,8777
44,64-128,0.9403,0.9452,0.0207,0.9243,1743,1639,1446
